sys.exec.out.time {s},dyn.satellite.pos[0] {m},dyn.satellite.pos[1] {m},dyn.satellite.pos[2] {m},dyn.satellite.Rtrans[0][0] {--},dyn.satellite.Rtrans[0][1] {--},dyn.satellite.Rtrans[0][2] {--},dyn.satellite.Rtrans[1][0] {--},dyn.satellite.Rtrans[1][1] {--},dyn.satellite.Rtrans[1][2] {--},dyn.satellite.Rtrans[2][0] {--},dyn.satellite.Rtrans[2][1] {--},dyn.satellite.Rtrans[2][2] {--},dyn.satellite.vel[0] {m/s},dyn.satellite.vel[1] {m/s},dyn.satellite.vel[2] {m/s},dyn.satellite.force[0] {kg*m/s2},dyn.satellite.force[1] {kg*m/s2},dyn.satellite.force[2] {kg*m/s2},dyn.satellite.torque[0] {kg*m2/s2},dyn.satellite.torque[1] {kg*m2/s2},dyn.satellite.torque[2] {kg*m2/s2},dyn.satellite.main_engine.on {--},dyn.satellite.thruster_B1.on {--},dyn.satellite.thruster_B2.on {--},dyn.satellite.thruster_B3.on {--},dyn.satellite.thruster_B4.on {--},dyn.satellite.thruster_L1.on {--},dyn.satellite.thruster_L2.on {--},dyn.satellite.thruster_L3.on {--},dyn.satellite.thruster_L4.on {--},dyn.satellite.thruster_R1.on {--},dyn.satellite.thruster_R2.on {--},dyn.satellite.thruster_R3.on {--},dyn.satellite.thruster_R4.on {--},dyn.satellite.thruster_T1.on {--},dyn.satellite.thruster_T2.on {--},dyn.satellite.thruster_T3.on {--},dyn.satellite.thruster_T4.on {--}
              1220.3,   1479091.618760432,   6706328.760903824,                   0,-2.133706080743929e-15,                   0,                   1,                   1,                   0,2.133706080743929e-15,                   0,                   1,                   0,  -7439.556528726934,   1640.806215252776,                   0,  -1820.201629214586,  -8252.950920558436,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              1220.4,   1478347.654008077,   6706492.800260258,                   0,-2.133844858622007e-15,                   0,                   1,                   1,                   0,2.133844858622007e-15,                   0,                   1,                   0,  -7439.738503113099,   1639.980910066358,                   0,  -1819.286090352341,   -8253.15279087144,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              1220.5,   1477603.671062861,   6706656.757085164,                   0,-2.133983636500085e-15,                   0,                   1,                   1,                   0,2.133983636500085e-15,                   0,                   1,                   0,  -7439.920385944258,   1639.155584697987,                   0,  -1818.370529101577,  -8253.354559619389,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              1220.6,    1476859.66993394,   6706820.631376525,                   0,-2.134122414378163e-15,                   0,                   1,                   1,                   0,2.134122414378163e-15,                   0,                   1,                   0,  -7440.102177218173,    1638.33023915782,                   0,  -1817.454945473562,  -8253.556226799807,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              1220.7,   1476115.650630469,   6706984.423132324,                   0,-2.134261192256241e-15,                   0,                   1,                   1,                   0,2.134261192256241e-15,                   0,                   1,                   0,  -7440.283876932607,   1637.504873456013,                   0,  -1816.539339479561,  -8253.757792410202,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              1220.8,   1475371.613161606,   6707148.132350544,                   0,-2.134399970134319e-15,                   0,                   1,                   1,                   0,2.134399970134319e-15,                   0,                   1,                   0,  -7440.465485085323,   1636.679487602723,                   0,  -1815.623711130846,  -8253.959256448112,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              1220.9,   1474627.557536504,   6707311.759029172,                   0,-2.134538748012397e-15,                   0,                   1,                   1,                   0,2.134538748012397e-15,                   0,                   1,                   0,  -7440.647001674088,   1635.854081608109,                   0,  -1814.708060438682,  -8254.160618911039,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
                1221,   1473883.483764323,   6707475.303166195,                   0,-2.134677525890475e-15,                   0,                   1,                   1,                   0,2.134677525890475e-15,                   0,                   1,                   0,  -7440.828426696667,   1635.028655482327,                   0,  -1813.792387414336,  -8254.361879796512,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              1221.1,   1473139.391854218,   6707638.764759598,                   0,-2.134816303768553e-15,                   0,                   1,                   1,                   0,2.134816303768553e-15,                   0,                   1,                   0,  -7441.009760150827,   1634.203209235536,                   0,  -1812.876692069079,  -8254.563039102053,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              1221.2,   1472395.281815345,   6707802.143807371,                   0,-2.134955081646631e-15,                   0,                   1,                   1,                   0,2.134955081646631e-15,                   0,                   1,                   0,  -7441.191002034337,   1633.377742877893,                   0,  -1811.960974414179,  -8254.764096825189,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              1221.3,   1471651.153656863,   6707965.440307504,                   0,-2.135093859524709e-15,                   0,                   1,                   1,                   0,2.135093859524709e-15,                   0,                   1,                   0,  -7441.372152344966,   1632.552256419557,                   0,  -1811.045234460904,  -8254.965052963445,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              1221.4,   1470907.007387929,   6708128.654257986,                   0,-2.135232637402787e-15,                   0,                   1,                   1,                   0,2.135232637402787e-15,                   0,                   1,                   0,  -7441.553211080485,   1631.726749870686,                   0,  -1810.129472220524,  -8255.165907514347,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              1221.5,     1470162.8430177,   6708291.785656809,                   0,-2.135371415280865e-15,                   0,                   1,                   1,                   0,2.135371415280865e-15,                   0,                   1,                   0,  -7441.734178238667,    1630.90122324144,                   0,  -1809.213687704309,  -8255.366660475422,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              1221.6,   1469418.660555334,   6708454.834501965,                   0,-2.135510193158943e-15,                   0,                   1,                   1,                   0,2.135510193158943e-15,                   0,                   1,                   0,  -7441.915053817283,   1630.075676541977,                   0,  -1808.297880923528,  -8255.567311844199,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
